Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,No,,991,Human Resources,1.0,2,Life Sciences,1,1314,4,Female,44,3,error,Human Resources,1,Single,3423.0,"22,957",6,Y,No,12,3,3.0,80.0,0,10.0,3,4,7,6,5.0,7
28,No,Non-Travel,1476,Research & Development,1.0,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,,16392,0,Y,No,11,3,1.0,80.0,3,10.0,6,3,9,8,7.0,5
50,No,Travel_Rarely,1322,Research & Development,28.0,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880.0,22422,4,Y,Yes,11,3,2.0,80.0,0,25.0,2,3,3,2,1.0,2
526.4953872171827,Yes,Travel_Rarely,299,Sales,25.0,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,,,17235,2,Y,Yes,12,3,3.0,80.0,0,9.0,2,3,5,4,,$0
52,Yes,Travel_Rarely,1030,Sales,5.0,3,Life Sciences,1,1319,2,maybe,64,3,3,Sales Executive,2,Single,8446.0,21534,9,Y,Yes,19,3,3.0,80.0,0,10.0,2,2,8,7,7.0,7
30,No,,634,Research & Development,17.0,4,Medical,1,1321,2,Female,95,3,3,Manager,1,Married,,25927,1,Y,yes,23,4,4.0,80.0,2,9.0,2,3,9,1,0.0,8
39,Sin dato,Travel_Rarely,524,Research & Development,18.0,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,13352,0,Y,No,11,3,1.0,80.0,0,9.0,2022-00-10,3,8,7,1.0,7
31,No,Non-Travel,587,Sales,2.0,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852.0,error,1,Y,Yes,19,3,1.0,80.0,1,,5,2,10,8,9.0,6
41,No,Non-Travel,256,Sales,10.0,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074,1,Y,No,13,3,1.0,80.0,0,19.0,4,3,19,2,11.0%,9
31,Yes,Travel_Frequently,1060,Sales,-1277.3550243828504,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302.0,8319,1,Y,Yes,11,3,,80.0,0,3.0,2,4,3,2,2.0,2
44,Yes,Travel_Rarely,935,Research & Development,3.0,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,,2362.0,14669,4,Y,No,12,3,,80.0,0,10.0,4,4,3,2,1.0,2
42,No,,495,Research & Development,2.0,1,Life Sciences,1,1334,3,Male,37,3,4,N.A.,3,Married,17861.0,26582,0,Y,Yes,13,3,4.0,80.0,0,21.0,3,2,20,8,2.0,10
55,,Travel_Rarely,282,Research & Development,2.0,2,Medical,1,1336,4,None,58,1,5,Manager,3,Married,19187.0,6992,4,Y,No,14,3,4.0,80.0,1,23.0,5,3,19,9,9.0,11
56,No,Travel_Rarely,206,Human Resources,8.0,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717.0,4022,6,Y,not_a_date,14,3,,80.0,0,36.0,4,3,7,3,7.0,7
40,No,Non-Travel,458,Research & Development,16.0,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532,9,Y,TRUE,16,error,,80.0,1,6.0,0,3,4,2,0.0,0
34,No,Sin dato,943,Research & Development,9.0,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494,0,Y,False,-254.50706727553165,3,4,80.0,1,10.0,,2,9,7,1.0,6
40,No,Travel_Rarely,523,Research & Development,2.0,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455,1,Y,31/02/2022,13,3,3.0,80.0,0,9.0,4,3,9,8,8.0,8
41,No,Travel_Frequently,1018,Sales,1.0,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297,0,Y,No,17,3,4.0,80.0,1,10.0,2,3,9,3,1.0,7
35,No,Travel_Frequently,482,Research & Development,4.0,4,Life Sciences,1,1350,3,2,87,3,2,Research Scientist,3,Single,4249.0,"$2,690",1,Y,Yes,11,3,2.0,80.0,0,9.0,,3,9,6,1.0,1
51,No,Travel_Rarely,770,Human Resources,5.0,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Sin dato,14026.0,17588,1,Y,Yes,11,3,2.0,80.0,1,33.0,2,3,33,9,0.0,10
38,No,Travel_Rarely,1009,Sales,,2,0,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,19461,3,Y,No,15,3,4.0,80.0,1,11.0,3,3,7,7,1.0,7
—,No,Travel_Rarely,507,Sales,15.0,2,Medical,1,1356,3,Female,66,3,$2,Sales Executive,1,Single,,23553,1,Y,,12,3,4.0,,0,10.0,6,4,10,8,9.0,13.971400160877515
25,No,Travel_Rarely,882,Research & Development,19.0,76.28105971706113,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,9075,3,Y,maybe,11,3,3.0,80.0,3,7.0,6,2,3,2,1.0,2
58,Yes,Travel_Rarely,601,Research & Development,"3,14",4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1,,10008.0,error,7,Y,Yes,14,3,4.0,80.0,0,31.0,0,2,10,9,5.0,9
40,No,Travel_Rarely,329,Research & Development,1.0,4,,1,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,471712.8363908536,3,0,No,22,4,3.0,80.0,1,7.0,3,3,4,2,0.0,3
36,No,Travel_Frequently,607,Sales,7.0,3,Marketing,1,1362,1,Female,83,4,2,,1,Married,4639.0,2261,2,N.A.,2,16,3,4.0,80.0,1,17.0,2,2,15,7,6.0,13
48,No,Travel_Rarely,855,Research & Development,4.0,3,Life Sciences,1,1363,4,Male,54,3,146.2527862444457,Manufacturing Director,4,,7898.0,18706,1,Y,No,11,3,3.0,80.0,0,11.0,2,3,10,9,0.0,8
27,No,Travel_Rarely,1291,Sales,11.0,1.6558271105349485,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534.0,6527,8,Y,No,14,3,2.0,80.0,1,5.0,4,3,1,0,0.0,0
51,No,Travel_Rarely,1405,Research & Development,11.0,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439,3,Y,No,16,3,2.0,80.0,0,29.0,1,2,5,2,,3
18,No,Non-Travel,1124,Research & Development,missing,3,Life Sciences,1,1368,4,Female,97,3,1,,4,,1611.0,19305,1,Y,No,15,3,3.0,80.0,0,0.0,5,4,0,0,0.0,0
35,No,Travel_Rarely,817,Research & Development,1.0,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,10846,0,???,No,12,3,2.0,80.0,1,10.0,0,3,9,7,0.0,0
27,No,Travel_Frequently,793,Sales,2.0,$1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392,3,Y,2020-13-40,20,4,2.0,80.0,0,8.0,3,3,6,2,0.0,0
55,Yes,Travel_Rarely,267,Sales,13.0,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277,6,Y,Yes,17,3,3.0,80.0,0,24.0,2,2,19,7,3.0,error
56,No,Travel_Rarely,1369,,23.0,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235,4,Y,Yes,12,3,1.0,80.0,1,33.0,0,3,19,16,15.0,9
34,,Non-Travel,999,Research & Development,26.0%,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891,1,Y,,20,4,3.0,80.0,3,5.0,2,3,5,4,0.0,?
40,No,Travel_Rarely,1202,Research & Development,2.0,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5,Y,No,148.73960372067037,4,2.0,80.0,3,15.0,0,3,12,11,11.0,8
34,No,Travel_Rarely,285,Research & Development,29.0,3,Medical,1,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,17491,4,Y,No,13,3,1.0,80.0,2,10.0,1,3,8,7,7.0,7
31,Yes,Travel_Frequently,703,Sales,2.0,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785.0,?,7,,No,14,3,3.0,80.0,0,3.0,3,4,1,0,0.0,0
35,Yes,Travel_Frequently,662,Sales,18.0,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,Married,4614.0,23288,0,,Yes,-106.7388694925034,3,3.0,80.0,1,5.0,0,2,4,2,3.0,2
38,No,Travel_Frequently,693,Research & Development,7.0,3,Life Sciences,-1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748,1,Y,No,11,3,4.0,80.0,3,4.0,2,3,4,2,0.0,3
34,No,Travel_Rarely,404,Research & Development,2.0,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,6163,1,Y,No,11,3,4.0,80.0,0,14.0,2,4,14,11,-35.70554964372563,11
28,No,Travel_Rarely,736,Sales,26.0,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,,4724.0,24232,1,Y,No,11,3,3.0,80.0,1,5.0,0,3,5,3,0.0,4
31,Yes,Travel_Rarely,330,Research & Development,22.0,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057,1,Y,Yes,15,3,4.0,80.0,2,10.0,3,2,10,2,6.0,7
39,No,Travel_Rarely,1498,Sales,21.0,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,6120.0,3567,3,Y,Yes,12,3,4.0,80.0,2,8.0,2,4,5,4,1.0,4
51,na,Travel_Frequently,541,Sales,,3,Marketing,1,1391,2,Male,52,3,3.0%,Sales Executive,2,Married,10596.0,15395,2,Y,No,11,3,2.0,80.0,0,,5,3,4,2,3.0,2
41,No,Travel_Frequently,1200,Research & Development,22.0,-109.1055029724433,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953,3,Y,Yes,14,3,1.0,80.0,2,12.0,4,2,6,2,3.0,3
37,Sin dato,Travel_Rarely,1439,Research & Development,4.0,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996.0,5182,7,Sin dato,Yes,15,3,4.0,80.0,0,8.0,2,3,6,4,1.0,"3,14"
33,,,1111,Sales,5.0,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998.0,19293,6,Y,No,13,3,1.0,80.0,0,8.0,2,4,5,4,1.0,2
32,No,Travel_Rarely,499,Sales,2.0,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078.0,20497,0,Y,Yes,13,3,1.0,80.0,3,4.0,3,2,3,2,1.0,2
-1376.1530908416903,No,Non-Travel,1485,Research & Development,25.0,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449,3,Sin dato,2020-13-40,21,4,2.0,80.0,1,13.0,2,3,6,4,0.0,5
25,,Travel_Rarely,1372,Sales,18.0,missing,Life Sciences,1,1399,1,,93,4,2,Sales Executive,3,Married,6232.0,12477,2,Y,No,11,3,2.0,80.0,0,6.0,3,2,3,2,1.0%,2
52,No,Travel_Frequently,322,,28.0,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731,2,Y,Yes,11,3,2.0,80.0,1,24.0,3,2,5,3,0.0,2
43,No,Travel_Rarely,930,Research & Development,6.0,3,Medical,1,1402,1,Female,73,2,2,,3,Single,4081.0,20003,1,Y,Yes,14,3,1.0,80.0,0,20.0,3,1,20,7,1.0,8
27,No,Travel_Rarely,205,Sales,,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100,1,Y,Yes,11,3,4.0,80.0,0,6.0,3,3,6,2,4.0,4
27,Yes,Travel_Rarely,135,Research & Development,17.0,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394.0,25681,1,Y,Yes,13,3,4.0,80.0,0,8.0,2,3,8,2,7.0,7
26,No,Travel_Rarely,683,,2.0,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904.0,4050,0,Y,No,$12,3,NULL,80.0,0,5.0,2,3,4,3,,$1
42,No,Travel_Rarely,1147,Human Resources,10.0,3,Human Resources,TRUE,1408,3,Female,31,3,4,Manager,1,Married,16799.0,16616,0,Y,No,14,3,3.0,,1,21.0,5,3,20,7,—,9
52,No,,258,Research & Development,8.0,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363,9,Y,No,13,3,3.0,80.0,0,12.0,2,1,5,4,0.0,4
37,No,Travel_Rarely,1462,Research & Development,11.0,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629.0,19106,4,Y,No,18,3,1.0,80.0,0,8.0,6,3,3,2,0.0,2
35,No,None,200,Research & Development,18.0,1O0,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362.0,19944,2,Y,No,11,3,3.0,80.0,0,10.0,2,3,2,2,2.0,2
25,No,Travel_Rarely,949,Research & Development,1.0,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229.0,4910,4,Y,No,11,3,2.0,80.0,1,7.0,2,2,3,2,0.0,2
26,,Travel_Rarely,652,Research & Development,7.0,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,,3578.0,23577,0,Y,No,12,3,4.0,80.0,0,8.0,2,3,7,7,0.0,7
29,No,Travel_Rarely,332,,-89.24671727692746,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,Single,7988.0,9769,1,Y,No,13,3,abc,80.0,0,10.0,3,2,10,9,-190.83909571431184,9
49,Yes,Travel_Frequently,1475,,28.0,2,Life Sciences,1,1420,1,???,97,2,"3,14",Laboratory Technician,1,Single,4284.0,22710,3,,No,20,4,1.0,80.0,0,20.0,2,3,4,3,1.0,3
29,Yes,Travel_Frequently,337,Research & Development,14.0,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553.0,22930,0,Y,Yes,12,3,1.0,80.0,0,9.0,1,3,8,7,7.0,7
54,No,Travel_Rarely,971,Research & Development,1.0,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,17328.0,5652,6,Y,No,19,3,4.0,80.0,0,,3,2,20,7,12.0,7
58,No,Travel_Rarely,1055,Research & Development,1.0,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,Married,19701.0,22456,3,Y,Yes,21,4,3,80.0,1,32.0,3,3,9,8,1.0,5
55,,Travel_Rarely,1136,Research & Development,$1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,,14732.0,12414,2,Y,No,13,3,4.0,,2,31.0,4,4,7,7,0.0,0
36,No,Travel_Rarely,1174,,3.0,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,2,Single,9278.0,20763,3,Y,,16,3,4.0,80.0,0,15.0,3,3,5,4,,1
31,Yes,Travel_Frequently,667,Sales,1.0,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359.0,16154,1,Y,31/02/2022,12,missing,2.0,80.0,0,1.0,3,3,1,0,0.0,0
30,No,Travel_Rarely,855,Sales,7.0,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779.0,12761,7,Y,No,14,8.016563141153632,2.0,80.0,2,8.0,3,3,3,2,,2
31,No,None,182,Research & Development,8.0,5,Life Sciences,2,1430,1,Female,93,3,4,Research Director,2,Single,16422.0,8847,3,Y,No,11,3,3.0,,0,9.0,3,4,3,2,1.0,0
34,No,Travel_Frequently,560,Research & Development,1.0,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996.0,20284,5,Y,No,14,None,3.0,80.0,2,10.0,2,3,4,3,1.0,3
31,Yes,Travel_Rarely,202,Research & Development,8.0,$3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,,1261.0,22262,1,Y,No,12,4,3.0,80.0,0,1.0,2020-13-40,4,1,0,0.0,0
27,No,Travel_Rarely,1377,Research & Development,11.0,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099.0,7679,0,Y,No,14,3,2.0,80.0,0,6.0,3,4,5,0,1.0,4
36,No,Travel_Rarely,172,Research & Development,4.0,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810.0,22604,1,,No,16,3,3.0,80.0,0,10.0,2,2,10,4,1.0,8
36,No,,329,Sales,16.0,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,5647.0,13494,4,Y,No,13,3,1.0,,2,11.0,3,2,3,2,0.0,2
47,No,Travel_Rarely,465,Research & Development,1.0,3,Technical Degree,1,1438,1,Male,74,3,$1,Research Scientist,4,Married,3420.0,10205,7,Y,No,12,3,3.0,80.0,1,17.0,2,2,6,5,1.0,2
25,Yes,Travel_Rarely,383,Ninguno,9.0,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400.0,15182,3,Y,No,NaN,3,1.0,80.0,0,6.0,2,3,3,2,2.0,3.5292945449942477
37,,Ninguno,1413,Research & Development,5.0,2,Technical Degree,1,1440,3,Male,84,4,1,,3,Single,3500.0,25470,0,Y,No,14,3,1.0,80.0,0,7.0,2,1,6,5,1.0,3
56,No,Travel_Rarely,1255,Research & Development,1.0,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,N.A.,2066.0,10494,2,Y,,22,4,4,80.0,1,5.0,3,4,3,2,1.0,0
47,No,Travel_Rarely,359,Research & Development,2.0,4,NULL,1,1443,1,Female,82,3,4,Research Director,3,Married,17169.0,26703,3,Y,No,19,3,2.0,80.0,2,26.0,2,4,20,17,$5,6
24,,Travel_Rarely,1476,Sales,4.0,-164.79960493200883,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162.0,15211,1,Y,Yes,12,"3,14",3.0,80.0,2,5.0,3,3,5,4,0.0,3
32,,Travel_Rarely,601,???,7.0,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204.0,23343,4,Y,No,12,3,3.0,80.0,1,7.0,3,2,4,3,0.0,3
34,,Travel_Rarely,401,Research & Development,1.0,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294.0,3708,5,Y,No,17,3,1.0,80.0,1,7.0,2022-00-10,2,5,4,0.0,2
41,No,Travel_Rarely,1283,,5.0,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127.0,5561,2,Y,Yes,12,3,1.0,80.0,0,7.0,5,2,4,2,0.0,3
40,No,Non-Travel,663,Research & Development,9.0,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.0,23099,3,Y,No,11,3,3.0,80.0,2,11.0,2,4,8,7,0.0,7
31,No,Travel_Rarely,326,Sales,8.0,2,0,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793.0,8386,1,Y,No,18,-37.40004684772317,1.0,80.0,1,13.0,5,3,13,7,9.0,33.052356552359356
46,Yes,Travel_Rarely,377,Sales,9.0,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096.0,15986,4,Unknown,not_a_date,11,3,1.0,80.0,1,28.0,1,4,7,7,-158.12394546221984,3
39,Yes,Non-Travel,592,Research & Development,2.0,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,,17181,2,Y,Yes,23,4,,80.0,0,11.0,2,4,1,0,0.0,0
31,,Travel_Frequently,1445,Research & Development,1.0,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446.0,546146.965035251,1,Y,No,11,3,1.0,80.0,0,10.0,2,3,10,8,4.0,7
45,No,Travel_Rarely,1038,Research & Development,20.0,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851.0,19863,2,Y,Yes,18,3,2.0,80.0,1,24.0,2,3,7,7,0.0,7
31,No,Travel_Rarely,1398,Human Resources,8.0,2,Medical,1,1461,4,Female,96,4,1,NULL,2,Single,2109.0,24609,9,Y,No,18,3,4.0,80.0,0,8.0,3,3,3,2,0.0,2
31,Yes,,523,,None,3,Life Sciences,1,1464,2,Male,94,3,?,0,4,Married,3722.0,21081,6,Y,Yes,13,3,3.0,80.0,1,7.0,2,1,2,2,2.0,2
45,No,Travel_Rarely,1448,Research & Development,29.0,3.0%,Technical Degree,yes,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380.0,14720,4,Y,Yes,18,3,4.0,80.0,2,10.0,4,4,3,1,213.84842027491152,2
48,No,Travel_Rarely,1221,Sales,7.0,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486.0,24795,4,,No,11,3,1.0,80.0,3,15.0,3,3,2,2,2.0,2
34,Yes,Travel_Rarely,1107,Human Resources,9.0,-23.670917339734658,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,Married,2742.0,3072,1,Y,No,15,3,4.0,80.0,0,2.0,0,3,2,2,2.0,?
40,No,Non-Travel,218,Research & Development,,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757.0,25178,2,Y,No,11,3,3.0,80.0,1,16.0,5,3,9,8,4.0,8
28,No,Travel_Rarely,866,N.A.,5.0,3,na,1,1469,4,Male,84,3,2,Sales Executive,1,Single,8463.0,23490,0,Y,No,18,3,4.0,80.0,0,6.0,4,3,5,4,1.0,3
44,No,Non-Travel,981,Research & Development,5.0,3,Life Sciences,1,1471,3,-1,90,2,1,Laboratory Technician,3,,3162.0,7973,3,na,No,14,3,4.0,80.0,0,7.0,5,3,5,2,0.0,3
53,No,Travel_Rarely,447,Research & Development,2.0,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,16598.0,19764,4,0,No,12,3,2.0,80.0,0,35.0,2,2,9,8,8.0,8
-651.8528464903264,No,Travel_Rarely,1495,Research & Development,None,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,,21534,2,Y,No,14,3,2.0,80.0,1,20.0,0,2,3,2,1.0,2
40,None,Travel_Rarely,896,Research & Development,2.0,3,,1,1474,3,NO,68,3,1,Research Scientist,3,Divorced,2345.0,8045,2,Y,No,14,3,3.0,80.0,1,8.0,,4,3,1,1.0,2
44,,Travel_Rarely,1467,Research & Development,20.0,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single,3420.0,21158,1,Y,No,13,3,3.0,80.0,0,6.0,3,2,5,2,1.0,3
33,No,Travel_Frequently,430,Sales,7.0,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,,4373.0,17456,0,0,No,14,3,1.0,80.0,2,5.0,2,3,4,3,0.0,3
34,No,Travel_Rarely,1326,,3.0,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,4759.0,15891,3,Y,No,18,3,,80.0,0,,2,3,13,9,3.0,12
NaN,No,Travel_Rarely,1358,,16.0,1,Life Sciences,1,1479,4,,96,3,2,Sales Executive,3,Married,5301.0,2939,8,Y,No,15,3,3.0,80.0,2,4.0,2,2,2,1,2.0,2
42,No,Travel_Frequently,748,Research & Development,9.0,2,Medical,1,1480,1,Female,74,3,1,Laboratory Technician,4,???,3673.0,16458,1,Y,No,13,3,3.0,80.0,0,12.0,3,3,12,9,,—
44,,Travel_Frequently,383,Unknown,1.0,5,Marketing,1,1481,1,False,79,3,2,Sales Executive,3,Married,4768.0,9282,7,Y,No,12,3,31.20475049508204,80.0,1,11.0,4,2,1,0,0.0,0
30,No,Non-Travel,990,Research & Development,7.0,N/A,0,1,1482,3,Male,64,3,1,Sin dato,3,Divorced,1274.0,7152,1,Y,No,13,3,2.0,80.0,2,1.0,2,2,1,0,0.0,0
57,No,Travel_Rarely,405,Research & Development,1.0%,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,4900.0,2721,0,Y,No,24,4,1.0,80.0,1,13.0,2,2,12,9,2.0,8
$49,No,Travel_Rarely,1490,Research & Development,7.0,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466.0,None,3,Y,No,14,3,2.0,80.0,2,29.0,3,3,8,7,0.0,7
34,,Travel_Frequently,829,Research & Development,15.0,3,Medical,1,1485,2,Male,71,3,4,Research Director,1,Divorced,17007.0,11929,7,Y,No,14,3,4.0,80.0,2,16.0,3,2,14,8,6.0,9
28,Yes,Travel_Frequently,1496,Sales,1.0,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,2909.0,-98080.3927617509,3,Y,TRUE,15,3,4.0,80.0,1,5.0,3,4,3,2,1.0,2
29,Yes,Travel_Frequently,115,Sales,13.0,3,Technical Degree,1,1487,1,Female,51,3,2,Sales Executive,2,Single,5765.0,"17,485",5,Y,No,11,3,1.0,80.0,0,7.0,4,1,5,3,0.0,0
34,Yes,Travel_Rarely,790,Sales,24.0,4,Medical,1,1489,1,NULL,40,2,2,Sales Executive,2,Single,4599.0,7815,0,Y,Yes,23,4,3.0,80.0,0,16.0,2,4,15,9,10.0,10
$35,No,Travel_Rarely,660,Sales,7.0,$1,Life Sciences,1,1492,4,NO,76,3,1,Sales Representative,3,Married,2404.0,16192,1,Y,No,13,3,1.0,80.0,1,1.0,3,3,1,0,0.0,0
24,Yes,Travel_Frequently,381,Research & Development,9.0,3,Medical,1,1494,2,Male,89,3,1,Laboratory Technician,1,Single,,error,2,Y,Yes,11,3,3.0,80.0,0,4.0,2,2,0,0,0.0,0
24,No,Non-Travel,830,Sales,13.0,2,Life Sciences,1,1495,4,,78,3,1,Sales Representative,2,Married,2033.0,7103,1,Y,No,13,"$1,234",3.0,80.0,1,1.0,2,3,1,0,0.0,0
44,No,Travel_Frequently,1193,Research & Development,2.0,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,,19719,5,Y,Yes,18,3,2.0,80.0,0,16.0,2022-00-10,2,2,2,2.0,2
29,No,Travel_Rarely,1246,Sales,19.0,3,Life Sciences,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,8620.0,"$23,757",1,Y,,14,3,3.0,80.0,2,10.0,3,3,10,7,,"3,14"
30,No,Travel_Rarely,330,Human Resources,1.0,3,Life Sciences,1,1499,3,Male,46,3,1,Human Resources,3,Divorced,2064.0,15428,0,Y,No,21,4,1.0,80.0,1,6.0,3,4,5,3,"3,14",3
55,No,Travel_Rarely,1229,Research & Development,4.0,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,4035.0,16143,0,Y,Yes,16,3,2.0,80.0,0,4.0,2,3,3,2,1.0,2
33,No,???,1099,Research & Development,4.0,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838.0,8192,8,Y,No,11,3,4.0,80.0,0,8.0,5,3,5,4,0.0,2
47,No,Travel_Rarely,571,Sales,14.0,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591.0,24200,3,Y,Yes,17,3,3.0,80.0,1,11.0,4,2,5,4,1.0,2
28,Yes,Travel_Frequently,289,Research & Development,2.0,2,Medical,1,1504,3,yes,38,2,1,Laboratory Technician,1,Single,2561.0,5355,7,Y,No,11,3,3.0,80.0,0,8.0,2,2,0,0,0.0,0
